price,bedrooms,bathrooms,living,lot,floors,waterfront,view,grade,above,basement,yr_built,yr_renovated,zipcode,lat,living15,lot15
400000,3,1,116.12783351913788,664.9015235971758,1,0,0,7,116.12783351913788,0.0,1944,2010,98125,47.7323,120.77294685990339,631.3638052768488
549010,2,1,144.92753623188406,384.70828688219996,1,0,0,7,81.75399479747307,63.17354143441101,1942,0,98117,47.6863,112.41174284652546,384.70828688219996
175409,4,1,134.70828688219993,513.749535488666,1,0,0,6,134.70828688219993,0.0,1969,0,98042,47.3613,98.47640282422891,483.09178743961354
320000,4,1,135.63730955035302,668.8963210702342,1,0,0,7,135.63730955035302,0.0,1955,0,98155,47.7602,157.00483091787441,683.4819769602378
475000,2,2,98.47640282422891,85.93459680416203,2,0,0,8,91.0442214790041,7.432181345224824,2006,0,98199,47.6386,94.7603121516165,371.6090672612412
564800,3,2,184.8755109624675,789.7621701969529,2,0,0,8,184.8755109624675,0.0,1991,0,98029,47.5707,194.1657376439985,600.0557413600892
463828,5,1,301.9323671497585,1272.9468599033817,1,0,2,8,153.288740245262,148.64362690449647,1965,0,98055,47.4883,243.403939056113,1052.396878483835
392450,4,2,203.9204756596061,249.0709773318469,1,0,0,7,98.47640282422891,105.44407283537718,1912,0,98103,47.6965,158.8628762541806,118.91490152359718
562000,3,2,233.18468970642886,483.09178743961354,1,0,0,8,136.56633221850615,96.61835748792271,1925,0,98106,47.5631,91.9732441471572,501.6722408026756
444950,3,1,163.50798959494614,643.5340022296544,1,0,0,7,97.54738015607582,65.9606094388703,1962,0,98011,47.7623,191.37866963953923,847.26867335563
208000,2,1,76.17985878855444,529.5429208472688,1,0,0,5,76.17985878855444,0.0,1942,0,98056,47.4915,92.9022668153103,529.5429208472688
259950,4,2,149.5726495726496,617.8000743218134,1,0,0,7,149.5726495726496,0.0,1989,0,98023,47.3085,182.0884429580082,617.8000743218134
269900,3,1,105.90858416945375,2068.6547751765142,1,0,0,7,105.90858416945375,0.0,1986,0,98045,47.4761,106.83760683760684,1451.5979189892234
260000,3,1,177.44332961724268,809.1787439613527,1,0,0,7,100.33444816053512,77.10888145670755,1954,0,98168,47.5038,135.63730955035302,830.9178743961353
490000,2,1,155.1467855815682,390.18952062430327,2,0,0,7,155.1467855815682,0.0,1912,0,98116,47.5862,124.4890375325158,267.0940170940171
353000,3,1,125.4180602006689,719.0635451505017,1,0,0,6,79.89594946116685,45.52211073950205,1947,0,98125,47.7098,104.97956150130064,719.0635451505017
364808,3,1,215.5332590115199,731.6053511705686,1,0,0,8,150.5016722408027,65.03158677071721,1967,0,98058,47.4524,184.8755109624675,903.0100334448161
314000,3,1,150.5016722408027,891.8617614269789,1,0,0,7,150.5016722408027,0.0,1966,0,98059,47.4749,154.2177629134151,947.6031215161651
868500,5,2,231.32664437012264,895.484949832776,1,0,0,8,149.5726495726496,81.75399479747307,1959,0,98040,47.551,212.7461910070606,925.1207729468599
786000,4,3,308.4355258268302,818.2831661092531,2,0,0,9,308.4355258268302,0.0,2005,0,98075,47.592,293.57116313638056,857.1163136380528
898000,5,2,250.8361204013378,836.1204013377927,2,0,0,9,250.8361204013378,0.0,1987,0,98007,47.6599,244.33296172426608,836.1204013377927
1175000,2,2,164.43701226309923,664.7157190635452,2,1,4,8,164.43701226309923,0.0,1957,2004,98155,47.7345,223.89446302489782,973.2441471571907
635000,5,2,202.52694165737645,557.4136008918618,1,0,0,8,132.85024154589374,69.67670011148273,1966,0,98007,47.6235,200.66889632107024,817.5399479747306
291850,3,1,98.47640282422891,902.1739130434784,1,0,0,7,98.47640282422891,0.0,1963,0,98198,47.4095,153.288740245262,902.1739130434784
990000,3,2,244.33296172426608,1198.3463396506875,2,0,0,9,244.33296172426608,0.0,1966,0,98040,47.5479,291.7131178000743,1423.2627276105538
178500,2,1,68.74767744332962,600.1486436269046,1,0,0,6,68.74767744332962,0.0,1953,0,98146,47.5077,108.69565217391305,647.9933110367894
680000,3,2,271.27461910070605,585.2842809364549,1,0,0,8,158.8628762541806,112.41174284652546,1956,0,98177,47.7065,180.23039762170197,585.2842809364549
326500,3,1,98.47640282422891,735.7859531772576,1,0,0,7,98.47640282422891,0.0,1968,0,98106,47.5649,98.47640282422891,692.7722036417689
236000,3,1,120.77294685990339,833.8907469342253,1,0,0,7,120.77294685990339,0.0,1967,0,98003,47.3357,132.85024154589374,905.7971014492754
415000,4,2,222.96544035674472,677.4433296172427,1,0,0,8,142.14046822742475,80.82497212931996,1980,0,98133,47.7749,158.8628762541806,734.7640282422891
435000,4,2,184.8755109624675,794.1285767372724,2,0,0,8,184.8755109624675,0.0,1973,0,98033,47.667,215.5332590115199,829.2456335934597
265000,3,2,122.63099219620959,832.311408398365,1,0,0,7,122.63099219620959,0.0,1993,0,98042,47.3536,161.64994425863992,679.6729840208102
207000,4,2,195.09476031215164,1828.3166109253066,1,0,0,6,195.09476031215164,0.0,1914,0,98055,47.4787,124.4890375325158,1142.6978818283167
339950,3,2,124.4890375325158,947.6031215161651,1,0,0,7,124.4890375325158,0.0,1953,0,98133,47.7756,131.9212188777406,947.6031215161651
532000,4,1,187.66257896692682,653.0100334448161,1,0,0,7,132.85024154589374,54.81233742103308,1979,0,98052,47.6983,165.36603493125233,668.8963210702342
735000,4,1,228.53957636566332,473.80156075808253,1,0,0,7,134.70828688219993,93.83128948346341,1909,0,98115,47.6782,144.92753623188406,473.80156075808253
762450,4,1,238.75882571534746,802.6755852842809,1,0,0,8,238.75882571534746,0.0,1958,0,98005,47.5956,234.11371237458195,817.5399479747306
590000,3,2,184.8755109624675,773.4113712374583,2,0,0,8,121.7019695280565,63.17354143441101,1997,0,98034,47.705,227.61055369751023,985.321441843181
252500,3,2,106.83760683760684,557.4136008918618,1,0,0,7,106.83760683760684,0.0,1956,0,98178,47.498,183.9464882943144,590.8584169453735
415000,3,2,362.3188405797102,10359.903381642513,2,0,0,6,321.44184318097365,40.876997398736535,1967,2008,98024,47.5621,228.53957636566332,20234.113712374583
471500,3,2,225.75250836120404,544.9646971386102,2,0,0,7,225.75250836120404,0.0,2009,0,98065,47.5158,221.1073950204385,544.9646971386102
700000,3,1,125.4180602006689,371.6090672612412,1,0,0,7,125.4180602006689,0.0,1925,0,98103,47.6581,174.65626161278337,371.6090672612412
838000,3,3,272.2036417688592,14023.132664437013,2,0,0,8,272.2036417688592,0.0,1972,2000,98058,47.4658,192.30769230769232,4081.661092530658
431000,4,2,134.70828688219993,334.4481605351171,1,0,0,7,116.12783351913788,18.58045336306206,1902,0,98144,47.5985,156.0758082497213,334.4481605351171
488000,3,2,147.71460423634338,236.90078037904127,3,0,0,7,147.71460423634338,0.0,1985,0,98117,47.6772,117.05685618729098,473.80156075808253
180000,3,1,101.26347082868823,629.0412486064661,1,0,0,7,101.26347082868823,0.0,1929,0,98106,47.5177,114.26978818283166,433.1103678929766
322500,4,2,198.81085098476404,871.1445559271647,2,0,0,8,198.81085098476404,0.0,1986,0,98092,47.2649,188.5916016350799,728.9111854329246
525000,3,2,182.0884429580082,1147.342995169082,1,0,0,7,182.0884429580082,0.0,1961,0,98027,47.5247,178.37235228539578,1264.2140468227426
579000,3,1,147.71460423634338,501.6722408026756,1,0,1,8,118.91490152359718,28.799702712746193,1948,0,98118,47.5509,198.81085098476404,665.2731326644371
403000,3,1,139.35340022296546,996.8413229282795,1,0,0,7,92.9022668153103,46.45113340765515,1977,0,98053,47.6385,145.85655890003716,1134.3366778149389
578500,3,1,138.42437755481234,529.5429208472688,1,0,0,7,138.42437755481234,0.0,1916,0,98103,47.6549,212.7461910070606,529.5429208472688
450000,4,2,145.85655890003716,680.0445930880713,1,0,0,7,145.85655890003716,0.0,1960,0,98007,47.5967,142.14046822742475,817.5399479747306
680000,5,3,275.9197324414716,603.864734299517,2,0,0,9,275.9197324414716,0.0,2000,0,98075,47.5973,275.9197324414716,612.0401337792642
288000,3,2,106.83760683760684,82.40431066518023,3,0,0,7,106.83760683760684,0.0,2007,0,98133,47.7072,109.62467484206616,85.00557413600892
495000,5,1,256.4102564102564,1682.6458565589,1,0,0,8,140.28242289111856,116.12783351913788,1968,0,98155,47.7363,159.7918989223337,787.9970271274619
675000,5,2,238.75882571534746,1198.9966555183946,2,0,0,8,238.75882571534746,0.0,1987,0,98075,47.5814,239.68784838350058,1200.9476031215163
201000,3,1,113.34076551467857,2085.0055741360093,1,0,0,7,113.34076551467857,0.0,1972,0,98001,47.2633,117.05685618729098,1853.4002229654404
390000,3,1,171.86919360832405,1409.3273875882574,1,0,0,7,171.86919360832405,0.0,1965,0,98045,47.4991,107.76662950575995,1316.8896321070235
695000,5,3,366.03493125232256,908.5841694537347,2,0,0,9,366.03493125232256,0.0,2007,0,98065,47.5435,329.80304719435156,786.6963953920476
438924,3,1,97.54738015607582,426.4214046822743,1,0,0,7,78.96692679301376,18.58045336306206,1949,0,98115,47.6943,164.43701226309923,501.6722408026756
890000,4,2,137.49535488665924,1037.8112225938314,1,0,0,6,137.49535488665924,0.0,1947,0,98075,47.5849,259.19732441471575,1921.218877740617
1125000,4,3,361.3898179115571,39213.67521367522,1,0,0,9,292.64214046822747,68.74767744332962,2001,0,98038,47.4125,202.52694165737645,21367.149758454107
2880500,4,2,535.1170568561873,2975.938312894835,2,0,4,12,407.8409513192122,127.27610553697511,1994,0,98177,47.7288,317.7257525083612,2645.3920475659606
300000,3,1,112.41174284652546,650.3158677071721,1,0,0,7,112.41174284652546,0.0,1975,0,98058,47.4572,155.1467855815682,650.3158677071721
820000,4,2,340.9513192121888,650.3158677071721,2,0,0,10,340.9513192121888,0.0,2005,0,98075,47.5854,341.8803418803419,690.9141583054627
130000,2,1,55.74136008918618,139.35340022296546,1,0,0,4,55.74136008918618,0.0,1900,0,98027,47.5289,104.97956150130064,557.4136008918618
342500,3,1,87.32813080639168,975.4738015607581,1,0,0,7,87.32813080639168,0.0,1966,0,98034,47.7268,154.2177629134151,975.4738015607581
585000,4,1,291.7131178000743,1163.0434782608697,1,0,0,7,215.5332590115199,76.17985878855444,1951,1983,98033,47.6941,208.10107766629508,678.9297658862877
663000,3,2,177.44332961724268,476.1241174284653,2,0,0,9,177.44332961724268,0.0,2006,0,98029,47.5481,177.44332961724268,298.6807878112226
285000,4,1,132.85024154589374,334.4481605351171,1,0,0,6,91.0442214790041,41.80602006688964,1947,0,98106,47.5343,108.69565217391305,371.6090672612412
748000,4,3,257.3392790784095,309.3645484949833,2,0,0,8,183.01746562616128,74.32181345224824,2001,0,98052,47.6327,202.52694165737645,314.00966183574883
438000,3,1,111.48272017837236,371.6090672612412,1,0,0,6,111.48272017837236,0.0,1923,0,98144,47.5881,129.13415087328133,371.6090672612412
215500,2,1,113.34076551467857,1449.2753623188407,1,0,0,6,113.34076551467857,0.0,1972,0,98001,47.2853,140.28242289111856,1655.3325901151989
715000,5,3,251.7651430694909,218.87774061687105,2,0,0,8,207.17205499814196,44.593088071348944,2013,0,98027,47.5394,200.66889632107024,195.8379784466741
152500,4,1,160.72092159048682,682.8316610925307,1,0,0,6,160.72092159048682,0.0,1970,0,98003,47.3467,133.77926421404683,720.1783723522855
560000,2,1,166.29505759940542,1466.2764771460425,1,0,0,8,126.34708286882201,39.947974730583425,1959,0,98117,47.691,166.29505759940542,696.2095875139354
260000,3,2,108.69565217391305,506.31735414344115,1,0,0,6,108.69565217391305,0.0,1902,0,98118,47.5276,124.4890375325158,593.088071348941
669950,5,2,261.98439241917504,1306.3916759568933,2,0,0,7,221.1073950204385,40.876997398736535,1960,0,98034,47.7081,177.44332961724268,965.4403567447047
845000,4,3,267.55852842809367,3280.843552582683,1,0,0,11,210.88814567075437,56.67038275733928,1982,0,98005,47.6587,177.44332961724268,15549.795615013007
559950,5,3,227.61055369751023,761.1482720178373,2,0,0,9,227.61055369751023,0.0,2005,0,98028,47.7721,214.60423634336678,761.1482720178373
495000,2,1,90.11519881085098,397.9933110367893,1,0,0,7,90.11519881085098,0.0,1905,0,98103,47.6667,190.4496469713861,397.9933110367893
536650,3,1,194.1657376439985,827.7591973244148,1,0,0,8,114.26978818283166,79.89594946116685,1975,0,98034,47.7149,214.60423634336678,993.5897435897436
385000,4,2,244.33296172426608,529.635823114084,2,0,0,7,244.33296172426608,0.0,2010,0,98042,47.375,257.3392790784095,551.7465626161279
770000,3,1,176.51430694908956,588.4429580081754,1,0,2,8,134.70828688219993,41.80602006688964,1948,0,98105,47.6675,142.14046822742475,588.4429580081754
306000,3,1,84.54106280193237,804.3478260869566,1,0,0,7,84.54106280193237,0.0,1955,0,98155,47.7586,108.69565217391305,947.6031215161651
570000,3,3,143.99851356373097,118.91490152359718,2,0,0,9,113.34076551467857,30.657748049052397,2013,0,98199,47.6493,143.99851356373097,146.69267930137497
560000,3,2,182.0884429580082,562.8019323671498,2,0,0,8,182.0884429580082,0.0,2002,0,98053,47.6319,230.39762170196954,618.3574879227053
665000,4,2,246.1910070605723,757.0605722779636,1,0,0,8,149.5726495726496,96.61835748792271,1975,0,98006,47.5624,212.7461910070606,744.9832775919733
205000,3,1,87.32813080639168,741.3600891861762,1,0,0,7,87.32813080639168,0.0,1960,0,98032,47.3838,106.83760683760684,747.8632478632479
1245000,3,3,428.27945001858046,780.3790412486065,2,0,2,8,259.19732441471575,169.08212560386474,1947,1999,98144,47.5854,200.66889632107024,464.5113340765515
190000,3,1,141.21144555927165,891.8617614269789,1,0,0,7,141.21144555927165,0.0,1967,0,98059,47.473,147.71460423634338,946.0237829803048
664000,4,2,233.18468970642886,1103.6789297658863,1,0,0,8,151.4306949089558,81.75399479747307,1978,0,98006,47.5427,222.03641768859163,1041.5273132664438
570000,3,2,292.64214046822747,1875.6038647342996,2,0,0,10,292.64214046822747,0.0,1990,0,98058,47.447,271.27461910070605,1914.9015235971758
427000,3,2,243.403939056113,10076.551467855816,2,0,0,8,243.403939056113,0.0,1990,0,98038,47.4583,296.35823114083985,9833.704942400595
735000,4,2,303.79041248606467,4230.490523968785,2,0,0,9,303.79041248606467,0.0,1993,0,98053,47.6303,248.0490523968785,3607.116313638053
347500,3,1,109.62467484206616,776.0126347082869,1,0,0,7,109.62467484206616,0.0,1960,0,98155,47.7652,158.8628762541806,812.7090301003345
425000,3,1,90.11519881085098,746.9342251950948,1,0,0,7,90.11519881085098,0.0,1956,0,98007,47.603,116.12783351913788,650.3158677071721
589500,4,1,133.77926421404683,297.28725380899294,1,0,1,7,89.18617614269789,44.593088071348944,1960,0,98136,47.5269,153.288740245262,594.5745076179859
440000,4,2,193.23671497584542,1463.2107023411372,1,0,0,8,135.63730955035302,57.599405425492385,1976,0,98034,47.7225,182.0884429580082,975.4738015607581
345000,2,2,79.89594946116685,64.65997770345597,2,0,0,9,79.89594946116685,0.0,2009,0,98118,47.5663,102.19249349684132,278.7068004459309
416000,3,2,158.8628762541806,120.40133779264215,3,0,0,8,140.28242289111856,18.58045336306206,2004,0,98103,47.6963,149.5726495726496,119.10070605722781
771000,4,2,224.8234856930509,668.8963210702342,2,0,0,9,224.8234856930509,0.0,1991,0,98033,47.6893,246.1910070605723,724.6376811594204
942500,5,3,348.38350055741364,892.9765886287626,1,0,2,9,188.5916016350799,159.7918989223337,1981,0,98006,47.5511,303.79041248606467,900.0371609067262
325000,2,1,100.33444816053512,464.5113340765515,1,0,0,7,100.33444816053512,0.0,1954,0,98106,47.5682,93.83128948346341,464.5113340765515
310000,2,1,93.83128948346341,929.4871794871796,2,0,0,7,93.83128948346341,0.0,1981,0,98056,47.5118,112.41174284652546,724.0802675585285
968000,6,2,335.3771832032702,1633.221850613155,1,0,4,9,192.30769230769232,143.06949089557787,1959,0,98075,47.5739,268.48755109624676,1306.2058714232628
479349,5,3,299.4240059457451,591.8803418803419,2,0,0,9,299.4240059457451,0.0,2014,0,98042,47.3584,183.8535860274991,836.8636194723151
332500,3,1,95.68933481976961,758.4541062801933,1,0,0,7,95.68933481976961,0.0,1950,0,98133,47.7353,124.4890375325158,758.4541062801933
300000,3,2,193.23671497584542,912.9505759940544,2,0,0,8,193.23671497584542,0.0,1989,0,98023,47.3058,247.1200297287254,916.1092530657749
1131000,3,2,259.19732441471575,1281.2151616499443,1,0,3,8,259.19732441471575,0.0,2006,0,98166,47.4389,252.69416573764403,1170.5685618729099
410000,4,1,215.5332590115199,696.7670011148273,1,0,0,7,113.34076551467857,102.19249349684132,1955,0,98133,47.7574,207.17205499814196,696.7670011148273
315000,3,2,130.06317354143442,2938.1270903010036,1,0,0,7,105.90858416945375,24.154589371980677,1987,0,98092,47.3029,156.0758082497213,3260.219249349684
370000,2,1,113.34076551467857,1595.3177257525085,1,0,0,6,113.34076551467857,0.0,1947,0,98033,47.6934,140.28242289111856,1199.8327759197325
952500,4,1,236.90078037904127,469.6209587513936,2,0,0,10,236.90078037904127,0.0,1910,0,98112,47.636,183.01746562616128,411.64994425863995
538900,5,3,282.4228911185433,613.5265700483092,2,0,0,9,282.4228911185433,0.0,2005,0,98106,47.548,153.288740245262,634.0579710144928
595000,2,2,140.28242289111856,371.6090672612412,1,0,0,7,93.83128948346341,46.45113340765515,1900,0,98103,47.6582,178.37235228539578,371.6090672612412
525000,5,3,255.4812337421033,353.0286138981791,1,0,0,7,162.57896692679302,92.9022668153103,1926,0,98115,47.6845,176.51430694908956,353.0286138981791
370000,4,2,224.8234856930509,3688.59160163508,1,0,0,9,224.8234856930509,0.0,1985,0,98038,47.4053,256.4102564102564,3372.6309921962097
273000,2,2,128.57673727238947,169.26793013749537,2,0,0,7,128.57673727238947,0.0,1990,0,98028,47.7525,100.1486436269045,122.16648086213304
545000,3,1,156.0758082497213,575.9940542549239,1,0,0,7,156.0758082497213,0.0,1916,0,98136,47.5338,156.0758082497213,473.80156075808253
685000,3,1,180.23039762170197,679.3942772203642,1,0,1,8,133.77926421404683,46.45113340765515,1960,0,98136,47.5239,200.66889632107024,668.8963210702342
349950,1,1,114.26978818283166,863.9910813823858,1,0,0,6,114.26978818283166,0.0,1918,0,98133,47.7055,110.55369751021925,633.5934596804162
275000,4,1,124.4890375325158,2090.3010033444816,1,0,0,7,124.4890375325158,0.0,1926,0,98168,47.489,150.5016722408027,1003.3444816053512
158800,3,1,89.18617614269789,770.2526941657377,1,0,0,6,89.18617614269789,0.0,1950,0,98146,47.5006,103.12151616499443,764.6785581568191
359000,3,1,126.34708286882201,82.21850613154962,3,0,0,8,126.34708286882201,0.0,2008,0,98103,47.6961,126.34708286882201,108.41694537346712
400950,4,2,239.50204384986995,423.0769230769231,2,0,0,9,239.50204384986995,0.0,2014,0,98092,47.2603,245.91230026012636,423.0769230769231
665000,4,2,217.3913043478261,492.3820141211446,1,0,0,8,157.9338535860275,59.45745076179859,1963,0,98008,47.6202,175.58528428093646,766.4437012263099
220000,3,2,130.99219620958752,743.0323299888518,1,0,0,7,130.99219620958752,0.0,1940,0,98178,47.4968,165.36603493125233,769.0449646971387
745000,4,2,256.4102564102564,1216.3693794128578,2,0,0,9,256.4102564102564,0.0,1989,0,98075,47.5845,261.05536975102194,1258.361204013378
499990,3,1,151.4306949089558,780.3790412486065,1,0,0,7,98.47640282422891,52.95429208472687,1955,0,98007,47.5983,151.4306949089558,673.0769230769231
433190,3,2,153.288740245262,258.9186176142698,2,0,0,8,153.288740245262,0.0,2014,0,98065,47.5336,163.50798959494614,258.9186176142698
150000,3,1,116.12783351913788,669.8253437383872,1,0,0,7,116.12783351913788,0.0,1968,0,98031,47.4169,93.83128948346341,669.8253437383872
455000,2,1,132.85024154589374,464.5113340765515,1,0,0,7,132.85024154589374,0.0,1925,0,98115,47.6727,134.70828688219993,348.38350055741364
960000,4,2,261.98439241917504,551.2820512820513,1,0,3,9,164.43701226309923,97.54738015607582,1952,0,98116,47.5706,207.17205499814196,557.4136008918618
851000,3,2,330.73206986250466,9967.484206614641,2,0,0,10,330.73206986250466,0.0,1987,0,98053,47.6652,340.02229654403567,8295.986622073578
565000,4,2,229.46859903381645,691.8431809736157,2,0,0,8,229.46859903381645,0.0,1984,0,98155,47.7514,210.88814567075437,687.4767744332962
279000,3,2,139.35340022296546,682.8316610925307,1,0,0,7,98.47640282422891,40.876997398736535,1979,0,98023,47.3025,129.13415087328133,721.850613154961
717000,3,1,121.7019695280565,360.46079524340394,1,0,0,7,101.26347082868823,20.438498699368267,1956,0,98117,47.6821,145.85655890003716,360.46079524340394
235000,3,1,137.49535488665924,612.4117428465255,1,0,0,7,100.33444816053512,37.16090672612412,1978,0,98023,47.2982,154.2177629134151,664.2512077294687
410000,4,2,208.10107766629508,413.1363805276849,2,0,0,7,208.10107766629508,0.0,2006,0,98059,47.4868,185.8045336306206,353.0286138981791
1225000,4,2,316.7967298402081,8862.504645113342,1,0,0,10,316.7967298402081,0.0,1962,0,98005,47.6547,345.6893348197696,3284.28093645485
379950,4,2,239.68784838350058,447.603121516165,2,0,0,8,239.68784838350058,0.0,2005,0,98038,47.3607,238.75882571534746,500.37160906726126
307000,3,1,175.58528428093646,1287.6254180602007,1,0,0,7,175.58528428093646,0.0,1966,0,98042,47.4156,139.35340022296546,1350.4273504273506
649000,4,2,290.7840951319212,902.1739130434784,2,0,0,9,290.7840951319212,0.0,2014,0,98059,47.4823,145.85655890003716,975.4738015607581
497000,3,2,134.70828688219993,128.85544407283538,3,0,0,8,134.70828688219993,0.0,2000,0,98115,47.6765,134.70828688219993,132.75733927907842
350000,4,1,224.8234856930509,780.3790412486065,1,0,0,7,150.5016722408027,74.32181345224824,1964,0,98056,47.5017,154.2177629134151,780.3790412486065
1033890,4,3,303.79041248606467,481.8840579710145,2,0,0,9,288.92604979561503,14.864362690449648,2014,0,98052,47.6966,334.4481605351171,541.1557041991825
294950,3,1,115.19881085098477,821.2560386473431,1,0,0,6,115.19881085098477,0.0,1952,0,98125,47.7277,116.12783351913788,821.2560386473431
590000,5,3,323.29988851727984,615.4775176514307,2,0,0,8,323.29988851727984,0.0,2012,0,98059,47.4815,260.12634708286885,873.2813080639169
485500,2,1,124.4890375325158,119.47231512448904,2,0,0,8,110.55369751021925,13.935340022296545,2006,0,98122,47.617,135.63730955035302,115.66332218506132
815000,3,2,315.867707172055,1155.8900037160906,2,0,0,9,315.867707172055,0.0,2001,0,98075,47.5611,301.9323671497585,802.2110739502044
245000,3,1,93.83128948346341,899.108138238573,1,0,0,7,93.83128948346341,0.0,1955,0,98188,47.4396,93.83128948346341,870.958751393534
597000,4,2,211.8171683389075,225.93831289483464,2,0,0,8,141.21144555927165,70.60572277963583,1921,0,98103,47.6605,157.00483091787441,195.00185804533632
641000,5,3,317.7257525083612,594.8532144184319,2,0,2,8,250.8361204013378,66.88963210702342,2013,0,98065,47.5162,251.7651430694909,560.9438870308436
746000,3,2,220.1783723522854,893.6269044964698,1,0,0,8,153.288740245262,66.88963210702342,1973,0,98052,47.6366,182.0884429580082,902.2668153102936
364900,3,3,232.25566703827576,771.4604236343367,2,0,0,8,232.25566703827576,0.0,1997,0,98031,47.4022,212.7461910070606,729.7473058342624
1249000,5,3,366.96395392047566,4127.740616871052,1,0,0,10,195.09476031215164,171.86919360832405,1969,0,98005,47.6451,358.60274990709775,4261.426978818284
400000,4,2,281.4938684503902,16746.84132292828,2,0,0,7,188.5916016350799,92.9022668153103,1987,0,98092,47.2953,241.54589371980677,16955.499814195467
495000,2,1,178.37235228539578,580.6391675956894,1,0,0,7,98.47640282422891,79.89594946116685,1937,0,98199,47.6497,192.30769230769232,580.6391675956894
760000,4,2,274.9907097733185,2601.727982162765,2,0,0,10,274.9907097733185,0.0,1989,0,98072,47.7477,326.0869565217391,3274.6191007060575
275000,4,1,149.5726495726496,643.1623931623932,1,0,0,6,93.83128948346341,55.74136008918618,1969,0,98198,47.3747,122.63099219620959,713.8610182088444
887000,6,2,355.81568190263846,1038.647342995169,1,0,2,9,226.68153102935713,129.13415087328133,1962,0,98008,47.5849,232.25566703827576,966.1835748792271
295000,4,2,158.8628762541806,818.840579710145,1,0,0,7,95.68933481976961,63.17354143441101,1975,0,98031,47.395,158.8628762541806,675.5852842809365
262000,4,2,144.92753623188406,724.6376811594204,2,0,0,7,144.92753623188406,0.0,1997,0,98168,47.514,107.76662950575995,724.6376811594204
185000,3,1,139.35340022296546,724.6376811594204,1,0,0,7,139.35340022296546,0.0,1968,0,98092,47.3141,138.42437755481234,724.6376811594204
749700,3,1,211.8171683389075,7243.775548123374,1,0,0,8,135.63730955035302,76.17985878855444,1977,0,98059,47.4804,228.53957636566332,1340.5797101449277
529888,4,2,291.7131178000743,785.4886659234486,2,0,0,8,291.7131178000743,0.0,2003,0,98059,47.4866,291.7131178000743,686.6406540319584
313000,3,1,143.99851356373097,674.4704570791528,1,0,0,6,143.99851356373097,0.0,1925,0,98166,47.4693,110.55369751021925,707.9152731326644
313000,4,1,151.4306949089558,278.7068004459309,1,0,0,7,86.39910813823857,65.03158677071721,1978,0,98144,47.5961,151.4306949089558,278.7068004459309
225000,2,1,65.03158677071721,557.4136008918618,1,0,0,6,65.03158677071721,0.0,1943,0,98055,47.4671,122.63099219620959,557.4136008918618
359950,3,2,166.29505759940542,670.0111482720179,1,0,0,8,166.29505759940542,0.0,1998,0,98042,47.3898,216.462281679673,670.0111482720179
549950,3,2,248.9780750650316,544.4072835377184,2,0,0,8,248.9780750650316,0.0,2001,0,98011,47.7557,248.9780750650316,544.4072835377184
350000,3,3,148.64362690449647,120.58714232627277,3,0,0,8,148.64362690449647,0.0,1999,0,98117,47.6954,148.64362690449647,125.23225566703829
352500,4,2,183.01746562616128,692.214790040877,1,0,0,8,125.4180602006689,57.599405425492385,1962,0,98133,47.765,183.9464882943144,697.6960237829803
970000,4,2,334.4481605351171,468.2274247491639,2,0,0,9,242.4749163879599,91.9732441471572,2004,0,98199,47.6487,147.71460423634338,468.2274247491639
265000,4,3,180.23039762170197,759.0115198810852,1,0,0,7,180.23039762170197,0.0,1948,0,98155,47.7381,121.7019695280565,758.9186176142698
619500,6,1,156.0758082497213,483.27759197324417,1,0,0,7,156.0758082497213,0.0,1911,0,98033,47.6798,175.58528428093646,510.9624674842066
450000,3,1,125.4180602006689,929.022668153103,1,0,0,7,125.4180602006689,0.0,1954,0,98006,47.5741,134.70828688219993,929.022668153103
490000,4,3,297.28725380899294,596.4325529542921,2,0,0,9,297.28725380899294,0.0,2006,0,98038,47.3545,297.28725380899294,584.448160535117
402000,5,2,200.66889632107024,668.8963210702342,1,0,0,7,113.34076551467857,87.32813080639168,1955,0,98118,47.5576,176.51430694908956,668.8963210702342
475226,3,2,196.95280564845783,419.1750278706801,2,0,0,8,196.95280564845783,0.0,1988,0,98011,47.75,185.8045336306206,422.9840208101078
285000,3,1,267.55852842809367,1699.7398736529171,1,0,0,8,146.78558156819028,120.77294685990339,1958,0,98168,47.4881,128.2051282051282,891.1185432924564
260000,3,1,166.29505759940542,1104.0505388331476,1,0,0,7,166.29505759940542,0.0,1951,0,98031,47.3887,154.2177629134151,1069.5837978446675
359999,5,3,248.9780750650316,894.0914158305463,2,0,0,7,173.72723894463027,75.25083612040135,1995,0,98010,47.3279,172.79821627647715,921.6833890746934
378800,5,2,254.55221107395022,501.6722408026756,2,0,0,8,254.55221107395022,0.0,2005,0,98031,47.4036,269.41657376439986,508.7328130806392
699000,3,2,186.7335562987737,401.33779264214047,2,0,2,9,186.7335562987737,0.0,1999,0,98118,47.5153,152.35971757710888,485.4143441099963
1100000,4,3,396.692679301375,3725.102192493497,1,0,0,12,396.692679301375,0.0,1993,0,98077,47.7354,326.0869565217391,3358.324043106652
625000,4,2,244.33296172426608,4524.897807506503,2,0,0,8,244.33296172426608,0.0,1986,0,98072,47.775,248.9780750650316,4524.897807506503
1300000,3,2,218.32032701597922,1395.484949832776,1,0,0,8,164.43701226309923,53.883314752879976,1976,0,98004,47.6408,327.9450018580454,1459.9591230026012
